Company,Order Plant,Release Plant,Site Name,Region,OrderDate,OrderType,OrderNum,OrderLine,OrderRelNum,CustID,Name,CreditHold,PartNum,SellingReqQty,PackNum,ShipDate,TripNum,Nopol,Driver,ShipToNum,ShipToName,ShipToCity,Plant Coordinate,Cust. Coordinate,Distance KM,NP LL,NP SiteID,NP Site,Distance KM Nearest,NP Gap,EntryPerson,Created User,Status,Status SCM
SIG,SIG009,SIG009,Depok,Jawa,11/11/2025,TO,507136,1,1,893506,CV Yulianti Rajata Tbk,Credit Hold,CYOXGFMR0616989,93,466325,12/11/2025,SIG009-418622,AB 1951 YZ,"Sutan Edward Puspasari, M.Kom.",,,,"-6.4025, 106.7942","-4.33214, 110.979517",518.303067,"-2.543387, 116.05363",SIG014,Surabaya,597.199203,-78.896136,Mitra,EMP100003,Ready to Deliver,5. Ready to Deliver
SIG,SIG004,SIG004,Samarinda,Kalimantan,26/05/2025,SO,507137,1,1,891408,UD Rahmawati,Credit Hold,CYOXGFMR0197186,43,540110,27/05/2025,SIG004-518914,AB 2890 YZ,Drs. Zelaya Gunawan,7,Perum Rahayu (Persero) Tbk,Gorontalo,"-0.5022, 117.1536","0.5372, 123.0615",665.848596,"-3.885164, 118.783616",SIG012,Pontianak,682.966683,-17.118087,Gandewa,EMP100000,Shipped,6. Shipped
SIG,SIG013,SIG013,Tangerang,Jawa,09/07/2025,SO,507138,1,1,150415,UD Najmudin (Persero) Tbk,Credit Hold,CYOXGFMR0165688,28,742232,11/07/2025,SIG013-829295,AB 6843 ZZ,Zizi Waluyo,2,PT Firmansyah Haryanto,Jakarta,"-6.1702, 106.6415","-6.2088, 106.8456",23.056698,"-0.076006, 110.839201",SIG018,Gorontalo,812.350281,-789.293583,Ayu,EMP100008,Order Closed - Not Shipped,7. Closed
SGI,SGI006,SGI006,Semarang,Jawa,07/11/2025,TO,507139,1,1,131902,UD Irawan Prakasa,Aging Hold,CYOXGFMR0635782,11,705120,13/11/2025,SGI006-505024,D 6969 XY,"Drs. Carla Hartati, M.Farm",,,,"-6.9667, 110.4167","-7.390345, 119.683489",1029.687948,"-2.40989, 108.335198",SGI016,Manado,1375.632768,-345.94482,Irnanto,EMP100006,Order Released,3. Order Released
SIG,SIG011,SIG011,Jambi,Sumatra,09/01/2025,SO,507140,1,1,347099,UD Mahendra Tbk,No Hold,CYOXGFMR0204359,99,938333,15/01/2025,SIG011-419470,B 8319 YZ,"Karsana Purwanti, S.Gz",8,UD Sihotang Jailani Tbk,Pekanbaru,"-1.4852, 102.4381","0.5071, 101.4478",246.958239,"-3.204793, 109.497224",SIG015,Bandar Lampung,983.90955,-736.951311,Harto,EMP100013,Ready to Deliver,5. Ready to Deliver
SGI,SGI010,SGI010,Bandung,Jawa,12/07/2025,TO,507141,1,1,230603,Perum Mandala Waluyo Tbk,Aging Hold,CYOXGFMR0182454,24,178022,17/07/2025,SGI010-439342,L 9817 YZ,"KH. Damu Usamah, S.E.",2,Perum Suwarno Farida,Padang,"-6.9175, 107.6191","-0.9471, 100.4172",1038.38724,"-7.755365, 109.803806",SGI007,Samarinda,1287.125475,-248.738235,Banara,EMP100005,Shipped,6. Shipped
SIG,SIG007,SIG007,Malang,Jawa,10/09/2025,SO,507142,1,1,156991,PT Tampubolon (Persero) Tbk,Credit Hold,CYOXGFMR0518308,17,727786,19/09/2025,SIG007-231238,D 6423 YZ,Kusuma Hartati,,,,"-7.9797, 112.6304","-3.678866, 119.476558",897.433779,"-3.883339, 113.409958",SIG011,Balikpapan,673.774995,223.658784,Harto,EMP100013,Shipped,6. Shipped
SIG,SIG014,SIG014,Depok,Jawa,08/06/2025,TO,507143,1,1,240133,CV Agustina Saputra,No Hold,CYOXGFMR0105674,18,913315,7/8/2025,SIG014-586449,AB 9627 YZ,R.A. Genta Adriansyah,,,,"-6.4025, 106.7942","-3.411016, 110.210852",504.073089,"0.224508, 109.519268",SIG013,Kendari,410.779809,93.29328,Mitra,EMP100003,Shipped,6. Shipped
SIG,SIG007,SIG007,Denpasar,Bali & Nusa Tenggara,26/11/2025,SO,507144,1,1,222324,PT Sudiati,Aging Hold,CYOXGFMR0006709,6,403042,05/12/2025,SIG007-102351,L 5523 ZZ,Hj. Rahayu Ardianto,9,CV Lestari Halimah Tbk,Mataram,"-8.65, 115.2167","-8.5833, 116.1167",100.173948,"-5.555642, 106.902754",SIG001,Bandar Lampung,1076.548485,-976.374537,Harto,EMP100013,Shipped,6. Shipped
SGI,SGI002,SGI002,Yogyakarta,Jawa,05/10/2025,SO,507145,1,1,214593,PD Waluyo (Persero) Tbk,Aging Hold,CYOXGFMR0834316,35,635206,19/05/2025,SGI002-186217,D 3904 YZ,Bahuwirya Agustina,,,,"-7.7956, 110.3695","-6.349395, 114.360001",471.13728,"-3.186091, 114.56524",SGI019,Bandung,351.865005,119.272275,Daliono,EMP100011,Allocated,4. Allocated
SIG,SIG002,SIG002,Jakarta,Jawa,01/01/2025,TO,507146,1,1,474012,PT Yolanda Zulkarnain (Persero) Tbk,No Hold,CYOXGFMR0557389,20,978512,02/01/2025,SIG002-201826,D 4889 XY,Drs. Latika Sinaga,,,,"-6.2088, 106.8456","-3.71273, 118.480874",1320.899889,"-6.108787, 114.824779",SIG015,Semarang,485.212524,835.687365,Ayu,EMP100008,Order Released,3. Order Released
SIG,SIG018,SIG018,Bandung,Jawa,07/12/2025,SO,507147,1,1,993353,Perum Rahmawati (Persero) Tbk,Aging Hold,CYOXGFMR0485851,42,652606,15/12/2025,SIG018-323443,D 8438 YZ,"R. Yani Winarno, M.Pd",,,,"-6.9175, 107.6191","-7.818802, 111.228434",412.938426,"-0.007075, 113.466702",SIG006,Manado,901.993104,-489.054678,Cahyo,EMP100014,Order Released,3. Order Released
SGI,SGI016,SGI016,Semarang,Jawa,09/04/2025,TO,507148,1,1,101610,PT Susanti Wibowo,Credit Hold,CYOXGFMR0707271,46,630382,18/04/2025,SGI016-898874,L 9467 YZ,"Wahyu Lailasari, S.I.Kom",4,PD Nasyidah,Medan,"-6.9667, 110.4167","3.5952, 98.6722",1753.262538,"-4.986002, 109.071648",SGI004,Palu,1496.589357,256.673181,Harto,EMP100013,Order Released,3. Order Released
SIG,SIG005,SIG005,Kendari,Sulawesi,13/06/2025,SO,507149,1,1,118226,PT Rajata Latupono,Aging Hold,CYOXGFMR0677926,4,285390,15/06/2025,SIG005-418754,D 9534 YZ,"Mumpuni Narpati, M.M.",5,CV Lailasari Puspita,Padang,"-3.9766, 122.5151","-0.9471, 100.4172",2475.810267,"-7.054081, 109.603443",SIG018,Bekasi,1224.437559,1251.372708,Cahyo,EMP100014,Ready to Deliver,5. Ready to Deliver
SIG,SIG019,SIG019,Semarang,Jawa,14/05/2025,TO,507150,1,1,804406,Perum Hastuti,Aging Hold,CYOXGFMR0227966,26,803572,18/05/2025,SIG019-123427,B 7903 YZ,Wisnu Mandala,,,,"-6.9667, 110.4167","0.224535, 107.271714",871.224792,"-7.431165, 109.05699",SIG009,Padang,872.582544,-1.357752,Irnanto,EMP100006,Credit/Aging Hold,2. Credit/Aging Hold
SGI,SGI019,SGI019,Medan,Sumatra,10/10/2025,SO,507151,1,1,666426,Perum Lestari Mandasari Tbk,No Hold,CYOXGFMR0055174,68,666077,18/10/2025,SGI019-921360,B 7369 XY,R.M. Jinawi Prakasa,10,PT Marbun Hastuti,Banjarmasin,"3.5952, 98.6722","-3.3201, 114.5908",1926.491913,"1.315321, 117.88422",SGI005,Yogyakarta,631.176747,1295.315166,Cahyo,EMP100014,Shipped,6. Shipped
SIG,SIG004,SIG004,Samarinda,Kalimantan,10/09/2025,TO,507152,1,1,160204,PD Saefullah Purwanti Tbk,Credit Hold,CYOXGFMR0279869,99,313765,17/09/2025,SIG004-887308,L 6279 XY,"Dr. Tiara Salahudin, M.Ak",,,,"-0.5022, 117.1536","-7.505858, 108.771922",1212.411486,"-0.355881, 111.417982",SIG007,Bekasi,846.252567,366.158919,Mitra,EMP100003,Shipped,6. Shipped
SGI,SGI004,SGI004,Manado,Sulawesi,23/05/2025,SO,507153,1,1,401787,PD Nuraini,Aging Hold,CYOXGFMR0859917,46,910315,24/05/2025,SGI004-915687,AB 2733 ZZ,Drs. Ayu Siregar,,,,"1.4748, 124.8421","1.143918, 118.367763",719.589357,"-5.304947, 116.902151",SGI018,Pekanbaru,734.077521,-14.488164,Ayu,EMP100008,Ready to Deliver,5. Ready to Deliver
SIG,SIG012,SIG012,Malang,Jawa,15/01/2025,TO,507154,1,1,954317,CV Saputra Firgantoro (Persero) Tbk,Credit Hold,CYOXGFMR0159207,16,998699,23/01/2025,SIG012-427653,L 4994 ZZ,Simon Pratama,,,,"-7.9797, 112.6304","-3.749089, 108.135663",685.156269,"-2.57028, 113.959326",SIG005,Medan,659.536581,25.619688,Mitra,EMP100003,Shipped,6. Shipped
SGI,SGI015,SGI015,Mataram,Bali & Nusa Tenggara,25/04/2025,SO,507155,1,1,687285,PD Pradana Maryadi,No Hold,CYOXGFMR0997311,33,857622,05/05/2025,SGI015-846272,B 9233 XY,Carla Prayoga,,,,"-8.5833, 116.1167","0.66756, 115.217145",1031.688834,"-1.103116, 113.614752",SGI009,Bandung,265.077546,766.611288,Pranata,EMP100010,Allocated,4. Allocated
SIG,SIG012,SIG012,Bekasi,Jawa,27/04/2025,TO,507156,1,1,713880,PD Rahimah Wahyudin (Persero) Tbk,Aging Hold,CYOXGFMR0208636,96,275991,02/05/2025,SIG012-349873,L 2692 ZZ,"Jarwa Yolanda, M.Kom.",6,CV Mangunsong Dongoran,Semarang,"-6.2416, 106.9924","-6.9667, 110.4167",388.525419,"-4.973639, 106.040597",SIG006,Bandar Lampung,533.753823,-145.228404,Samiah,EMP100012,Shipped,6. Shipped
SGI,SGI002,SGI002,Gorontalo,Sulawesi,16/10/2025,TO,507157,1,1,223629,Perum Rajasa,Aging Hold,CYOXGFMR0345633,62,874988,25/10/2025,SGI002-237793,L 6932 XY,"Sutan Mustika Laksmiwati, M.Ak",,,,"0.5372, 123.0615","-7.104539, 116.395611",1125.598275,"-1.373616, 117.863284",SGI007,Jambi,656.661792,468.936483,Endra,EMP100004,Shipped,6. Shipped
SGI,SGI015,SGI015,Pontianak,Kalimantan,23/07/2025,SO,507158,1,1,771219,PT Uwais Suryono,Aging Hold,CYOXGFMR0657131,39,311144,27/07/2025,SGI015-294224,B 7389 XY,Bahuwarna Hidayanto,,,,"0.0263, 109.3425","-1.571072, 118.601267",1042.90605,"-8.444738, 119.885407",SGI009,Makassar,776.177379,266.728671,Endra,EMP100004,Order Released,3. Order Released
SGI,SGI003,SGI003,Pontianak,Kalimantan,09/04/2025,TO,507159,1,1,987737,CV Sihombing,Aging Hold,CYOXGFMR0375774,37,969116,13/04/2025,SGI003-719866,B 2885 XY,"drg. Iriana Yuniar, S.Psi",2,Perum Rajata Budiman Tbk,Palangkaraya,"0.0263, 109.3425","-2.2096, 113.9145",564.928173,"-4.058901, 110.525843",SGI001,Pekanbaru,428.507619,136.420554,Irnanto,EMP100006,Allocated,4. Allocated
SIG,SIG019,SIG019,Palembang,Sumatra,22/03/2025,SO,507160,1,1,766285,PT Tarihoran Sinaga,No Hold,CYOXGFMR0632368,49,266429,23/03/2025,SIG019-224976,L 6440 YZ,R.A. Tania Prasasta,9,CV Rahmawati (Persero) Tbk,Bandung,"-2.9909, 104.7566","-6.9175, 107.6191",539.374308,"-0.453547, 107.558603",SIG006,Jakarta,717.530196,-178.155888,Daliono,EMP100011,Shipped,6. Shipped
SIG,SIG017,SIG017,Surabaya,Jawa,05/12/2025,TO,507161,1,1,759497,UD Mulyani Tbk,No Hold,CYOXGFMR0623105,24,879624,07/12/2025,SIG017-873975,B 1048 XY,Ina Nasyiah,,,,"-7.2504, 112.7688","0.805476, 108.815066",996.092244,"-3.382219, 109.259719",SIG015,Gorontalo,467.447196,528.645048,Pranata,EMP100010,Shipped,6. Shipped
SGI,SGI002,SGI002,Bandung,Jawa,13/09/2025,TO,507162,1,1,488555,PD Firgantoro (Persero) Tbk,Credit Hold,CYOXGFMR0215774,46,356104,16/09/2025,SGI002-742934,AB 3074 YZ,Restu Iswahyudi,,,,"-6.9175, 107.6191","0.485355, 111.027018",904.606821,"-4.919387, 114.144858",SGI002,Pekanbaru,692.591604,212.015217,Harto,EMP100013,Shipped,6. Shipped
SIG,SIG001,SIG001,Yogyakarta,Jawa,09/11/2025,TO,507163,1,1,466615,UD Suwarno Yulianti (Persero) Tbk,Credit Hold,CYOXGFMR0296848,10,350375,14/11/2025,SIG001-372213,AB 1316 YZ,Yulia Pradana,,,,"-7.7956, 110.3695","0.575387, 115.280687",1077.290187,"-2.646009, 116.637886",SIG016,Pontianak,388.014153,689.276034,Samiah,EMP100012,Shipped,6. Shipped
SGI,SGI007,SGI007,Bandar Lampung,Sumatra,17/10/2025,TO,507164,1,1,896042,CV Hardiansyah Nuraini,Credit Hold,CYOXGFMR0503349,87,253877,21/10/2025,SGI007-146210,L 6631 YZ,Bakda Nashiruddin,10,PD Haryanti Gunawan,Kupang,"-5.3971, 105.2668","-10.1772, 123.607",2103.771567,"-4.621617, 112.775348",SGI015,Samarinda,1351.236078,752.535489,Cahyo,EMP100014,Ready to Deliver,5. Ready to Deliver
SGI,SGI009,SGI009,Jakarta,Jawa,29/08/2025,SO,507165,1,1,408633,CV Tarihoran Rahayu,Credit Hold,CYOXGFMR0494290,57,451228,01/09/2025,SGI009-646198,AB 4639 YZ,Jelita Wijayanti,,,,"-6.2088, 106.8456","-7.635243, 117.04091",1142.702154,"-4.04237, 111.183088",SGI019,Samarinda,762.779346,379.922808,Aisyah,EMP100002,Credit/Aging Hold,2. Credit/Aging Hold
SGI,SGI006,SGI006,Kendari,Sulawesi,27/01/2025,TO,507166,1,1,419975,PD Damanik Mandasari,No Hold,CYOXGFMR0203414,22,224827,28/01/2025,SGI006-481675,B 6190 ZZ,"Yahya Wulandari, S.Ked",,,,"-3.9766, 122.5151","-5.538923, 114.450542",911.809056,"-4.199858, 110.88672",SGI010,Jakarta,422.586768,489.222288,Cahyo,EMP100014,Shipped,6. Shipped
SIG,SIG014,SIG014,Kendari,Sulawesi,20/10/2025,SO,507167,1,1,187658,UD Januar,Credit Hold,CYOXGFMR0306081,72,283421,28/10/2025,SIG014-328085,D 8916 XY,Dewi Pudjiastuti,,,,"-3.9766, 122.5151","-5.381216, 118.370684",485.732892,"1.34998, 111.139961",SIG020,Malang,1096.556124,-610.823232,Harto,EMP100013,Open Order,1. Open Order
SIG,SIG008,SIG008,Depok,Jawa,23/02/2025,SO,507168,1,1,215279,CV Sirait,Credit Hold,CYOXGFMR0469980,63,589750,05/03/2025,SIG008-695124,AB 2923 ZZ,Paulin Nashiruddin,6,UD Mangunsong Namaga (Persero) Tbk,Yogyakarta,"-6.4025, 106.7942","-7.7956, 110.3695",425.920431,"-3.033506, 114.201702",SIG018,Depok,678.493494,-252.573063,Ayu,EMP100008,Shipped,6. Shipped
SGI,SGI002,SGI002,Depok,Jawa,8/7/2025,TO,507169,1,1,905914,PT Hastuti Januar (Persero) Tbk,Credit Hold,CYOXGFMR0234414,25,723444,14/07/2025,SGI002-932581,B 1673 XY,"Tania Januar, S.Kom",,,,"-6.4025, 106.7942","-5.628676, 111.231172",499.937895,"-0.859489, 114.478971",SGI003,Medan,640.474218,-140.536323,Aisyah,EMP100002,Order Closed - Not Shipped,7. Closed
SIG,SIG002,SIG002,Palangkaraya,Kalimantan,19/02/2025,SO,507170,1,1,894454,PD Manullang Mangunsong (Persero) Tbk,Credit Hold,CYOXGFMR0577328,55,741023,28/02/2025,SIG002-962166,D 8346 YZ,Agnes Hutapea,7,PD Sinaga,Denpasar,"-2.2096, 113.9145","-8.65, 115.2167",729.350919,"-8.072372, 112.086399",SIG017,Palu,353.329539,376.02138,Mitra,EMP100003,Order Closed - Not Shipped,7. Closed
SIG,SIG015,SIG015,Balikpapan,Kalimantan,16/03/2025,SO,507171,1,1,564176,UD Habibi Tarihoran,Credit Hold,CYOXGFMR0501253,78,503561,18/03/2025,SIG015-514562,AB 7991 XY,Arta Sihombing,10,PT Kurniawan,Bandar Lampung,"-1.2654, 116.8312","-5.3971, 105.2668",1363.115631,"-3.010053, 107.555968",SIG015,Pekanbaru,367.111188,996.004443,Harto,EMP100013,Shipped,6. Shipped
SIG,SIG001,SIG001,Kendari,Sulawesi,11/10/2025,SO,507172,1,1,485321,PT Latupono Mandala Tbk,Credit Hold,CYOXGFMR0907231,76,184605,14/10/2025,SIG001-791208,L 3360 YZ,"Harsaya Hariyah, S.Pt",,,,"-3.9766, 122.5151","-2.041793, 110.69993",1328.95194,"-7.116404, 109.80026",SIG017,Palangkaraya,572.065695,756.886245,Lukman,EMP100001,Ready to Deliver,5. Ready to Deliver
SGI,SGI017,SGI017,Mataram,Bali & Nusa Tenggara,19/12/2025,TO,507173,1,1,427343,UD Santoso Mustofa,No Hold,CYOXGFMR0670568,79,235630,26/12/2025,SGI017-704226,L 7987 YZ,dr. Catur Mandala,,,,"-8.5833, 116.1167","1.117385, 112.02229",1168.759293,"0.293942, 115.272901",SGI020,Depok,372.214746,796.544547,Daliono,EMP100011,Shipped,6. Shipped
SIG,SIG002,SIG002,Kendari,Sulawesi,04/11/2025,SO,507174,1,1,280777,CV Wibowo Nashiruddin,Credit Hold,CYOXGFMR0826766,37,924664,09/11/2025,SIG002-646047,B 2084 ZZ,"Gambira Agustina, S.Ked",6,Perum Rajata,Malang,"-3.9766, 122.5151","-7.9797, 112.6304",1183.762275,"-8.47818, 118.50976",SIG006,Kendari,654.950394,528.811881,Banara,EMP100005,Shipped,6. Shipped
SGI,SGI010,SGI010,Padang,Sumatra,21/03/2025,SO,507175,1,1,368907,CV Pradipta Nashiruddin,No Hold,CYOXGFMR0479250,26,718158,28/03/2025,SGI010-407555,AB 2468 YZ,Tgk. Hardi Winarno,5,CV Megantara Hidayanto,Manado,"-0.9471, 100.4172","1.4748, 124.8421",2724.45948,"-2.076172, 112.207836",SGI005,Bekasi,1456.741356,1267.718124,Irnanto,EMP100006,Shipped,6. Shipped
SGI,SGI004,SGI004,Denpasar,Bali & Nusa Tenggara,06/11/2025,TO,507176,1,1,314188,Perum Sihotang Saputra (Persero) Tbk,Credit Hold,CYOXGFMR0299682,21,349324,08/11/2025,SGI004-834863,L 3098 XY,Tasdik Kurniawan,2,PD Hassanah,Denpasar,"-8.65, 115.2167","-8.65, 115.2167",0,"-1.849543, 112.984936",SGI006,Bekasi,794.460633,-794.460633,Harto,EMP100013,Shipped,6. Shipped
SGI,SGI007,SGI007,Bekasi,Jawa,23/01/2025,SO,507177,1,1,598482,PT Yolanda Mustofa Tbk,Credit Hold,CYOXGFMR0243140,23,940840,25/01/2025,SGI007-306650,L 7349 ZZ,Damu Zulaika,7,UD Hutapea Riyanti,Kupang,"-6.2416, 106.9924","-10.1772, 123.607",1895.254293,"-4.12035, 107.175955",SGI006,Denpasar,1943.814684,-48.560391,Irnanto,EMP100006,Shipped,6. Shipped
SGI,SGI011,SGI011,Kupang,Bali & Nusa Tenggara,12/12/2025,TO,507178,1,1,682044,Perum Mardhiyah Tbk,Aging Hold,CYOXGFMR0001483,32,869169,22/12/2025,SGI011-232719,B 5942 ZZ,Nurul Kuswandari,,,,"-10.1772, 123.607","-6.568963, 110.062806",1555.840602,"-1.061751, 113.968103",SGI019,Samarinda,749.39985,806.440752,Ayu,EMP100008,Shipped,6. Shipped
SIG,SIG001,SIG001,Tangerang,Jawa,18/06/2025,SO,507179,1,1,622164,PT Iswahyudi Prasetya,Aging Hold,CYOXGFMR0904655,13,797444,19/06/2025,SIG001-485492,B 2439 YZ,Ir. Mujur Anggraini,,,,"-6.1702, 106.6415","-1.43572, 113.232665",900.802851,"0.232572, 109.550671",SIG018,Kendari,448.696521,452.10633,Daliono,EMP100011,Shipped,6. Shipped
SIG,SIG014,SIG014,Kendari,Sulawesi,17/02/2025,SO,507180,1,1,933252,Perum Prabowo Tbk,Credit Hold,CYOXGFMR0762689,28,855776,24/02/2025,SIG014-932761,L 4509 YZ,Ratna Maryati,9,PD Tampubolon Natsir Tbk,Makassar,"-3.9766, 122.5151","-5.1477, 119.4327",366.008292,"-7.639311, 115.265917",SIG015,Kendari,538.895676,-172.887384,Endra,EMP100004,Shipped,6. Shipped
SGI,SGI004,SGI004,Palangkaraya,Kalimantan,19/09/2025,SO,507181,1,1,842691,PD Tamba,Aging Hold,CYOXGFMR0699878,88,432151,25/09/2025,SGI004-770165,B 2164 XY,Maida Kurniawan,,,,"-2.2096, 113.9145","-0.34004, 119.926269",698.829582,"-7.731874, 109.25342",SGI017,Palu,1441.072929,-742.243347,Endra,EMP100004,Order Closed - Not Shipped,7. Closed
SIG,SIG007,SIG007,Mataram,Bali & Nusa Tenggara,21/04/2025,SO,507182,1,1,596541,PD Maryadi,No Hold,CYOXGFMR0088292,5,346745,23/04/2025,SIG007-898716,D 2747 XY,"Dian Hidayat, M.Ak",,,,"-8.5833, 116.1167","-0.976142, 119.861936",941.18343,"-6.037893, 118.961021",SIG004,Denpasar,570.684411,370.499019,Endra,EMP100004,Order Released,3. Order Released
SGI,SGI014,SGI014,Mataram,Bali & Nusa Tenggara,23/02/2025,SO,507183,1,1,231771,PT Maheswara Kusumo (Persero) Tbk,No Hold,CYOXGFMR0385371,48,169344,02/03/2025,SGI014-370871,AB 8629 YZ,"Yuni Laksita, S.Farm",,,,"-8.5833, 116.1167","-6.521296, 109.862532",730.970853,"-2.70496, 119.943069",SGI006,Bandar Lampung,1196.442249,-465.471396,Pranata,EMP100010,Allocated,4. Allocated
SIG,SIG016,SIG016,Banjarmasin,Kalimantan,16/09/2025,TO,507184,1,1,875988,PT Widodo,No Hold,CYOXGFMR0588665,76,507268,19/09/2025,SIG016-190156,L 5268 ZZ,Tgk. Putri Waskita,,,,"-3.3201, 114.5908","-6.457236, 110.906096",537.160524,"-7.295554, 118.79521",SIG005,Pontianak,880.62183,-343.461306,Pranata,EMP100010,Allocated,4. Allocated
SGI,SGI015,SGI015,Pontianak,Kalimantan,03/02/2025,SO,507185,1,1,813698,Perum Namaga Zulkarnain Tbk,No Hold,CYOXGFMR0624790,16,456760,13/02/2025,SGI015-639973,L 8295 YZ,Eka Prasetyo,1,PT Zulaika Marbun,Bekasi,"0.0263, 109.3425","-6.2416, 106.9924",743.033223,"-6.825964, 118.684967",SGI010,Tangerang,1299.49476,-556.461537,Irnanto,EMP100006,Shipped,6. Shipped
SGI,SGI003,SGI003,Denpasar,Bali & Nusa Tenggara,17/10/2025,SO,507186,1,1,376735,PT Prayoga Nasyiah,No Hold,CYOXGFMR0442672,97,513182,27/10/2025,SGI003-298733,L 2973 ZZ,"Ir. Anggabaya Halim, M.Farm",,,,"-8.65, 115.2167","-0.705852, 109.780343",1068.506646,"-2.637336, 113.173395",SGI017,Pontianak,433.375524,635.131122,Gandewa,EMP100000,Shipped,6. Shipped
SGI,SGI001,SGI001,Padang,Sumatra,29/12/2025,SO,507187,1,1,201775,PT Sihombing Mustofa (Persero) Tbk,Credit Hold,CYOXGFMR0046317,29,111965,08/01/2026,SGI001-997946,D 1124 ZZ,R.M. Jarwadi Thamrin,,,,"-0.9471, 100.4172","-5.241947, 111.964274",1367.512008,"-1.898156, 109.374083",SGI003,Semarang,469.49226,898.019748,Banara,EMP100005,Shipped,6. Shipped
SGI,SGI019,SGI019,Samarinda,Kalimantan,07/10/2025,TO,507188,1,1,375226,CV Mandala Mandala,Aging Hold,CYOXGFMR0037959,19,361135,11/10/2025,SGI019-236383,L 2579 XY,Ira Wahyuni,8,Perum Damanik (Persero) Tbk,Manado,"-0.5022, 117.1536","1.4748, 124.8421",881.185932,"-4.152207, 108.458536",SGI018,Mataram,1922.846784,-1041.660852,Ayu,EMP100008,Shipped,6. Shipped
SIG,SIG005,SIG005,Medan,Sumatra,08/03/2025,TO,507189,1,1,555273,PD Mayasari (Persero) Tbk,No Hold,CYOXGFMR0789701,19,192569,11/03/2025,SIG005-984450,AB 6819 XY,"drg. Lantar Firgantoro, S.I.Kom",,,,"3.5952, 98.6722","-4.389472, 118.591309",2382.045237,"-4.163067, 117.163571",SIG013,Bekasi,160.459158,2221.586079,Cahyo,EMP100014,Order Closed - Not Shipped,7. Closed
SGI,SGI014,SGI014,Banjarmasin,Kalimantan,08/09/2025,SO,507190,1,1,533590,PD Damanik (Persero) Tbk,Credit Hold,CYOXGFMR0391940,83,215922,18/09/2025,SGI014-971537,L 6098 ZZ,"R. Jail Lestari, S.IP",5,PT Wahyuni,Medan,"-3.3201, 114.5908","3.5952, 98.6722",1926.491913,"-7.113018, 106.053295",SGI018,Tangerang,1443.625263,482.86665,Cahyo,EMP100014,Shipped,6. Shipped
SIG,SIG002,SIG002,Semarang,Jawa,6/5/2025,TO,507191,1,1,336274,CV Samosir (Persero) Tbk,Aging Hold,CYOXGFMR0374291,91,131272,14/05/2025,SIG002-545843,D 2973 ZZ,"Pangeran Riyanti, S.Farm",4,PT Nashiruddin Tbk,Jambi,"-6.9667, 110.4167","-1.4852, 102.4381",1074.494319,"-6.993047, 111.816534",SIG007,Banjarmasin,1207.256535,-132.762216,Lukman,EMP100001,Order Released,3. Order Released
SIG,SIG003,SIG003,Bekasi,Jawa,18/03/2025,TO,507192,1,1,982132,CV Susanti,No Hold,CYOXGFMR0926906,55,979055,27/03/2025,SIG003-962801,L 3387 YZ,Luluh Laksita,,,,"-6.2416, 106.9924","-4.340491, 108.643534",279.500997,"1.267229, 108.790807",SIG007,Samarinda,622.671594,-343.170597,Lukman,EMP100001,Allocated,4. Allocated
SGI,SGI009,SGI009,Medan,Sumatra,04/06/2025,TO,507193,1,1,379650,PT Dabukke,Credit Hold,CYOXGFMR0333787,85,769794,09/06/2025,SGI009-370752,AB 5975 YZ,Cut Yuni Lailasari,5,CV Simanjuntak,Balikpapan,"3.5952, 98.6722","-1.2654, 116.8312",2086.607304,"-1.181811, 111.375179",SGI005,Palangkaraya,605.689371,1480.917933,Ayu,EMP100008,Shipped,6. Shipped
SIG,SIG010,SIG010,Surabaya,Jawa,01/06/2025,TO,507194,1,1,584136,PT Lailasari,No Hold,CYOXGFMR0244560,61,605444,11/06/2025,SIG010-665645,L 8121 ZZ,"Puti Latupono, S.IP",,,,"-7.2504, 112.7688","-0.374232, 119.806321",1092.142875,"-5.743911, 107.133525",SIG017,Surabaya,1527.745614,-435.602739,Harto,EMP100013,Order Closed - Not Shipped,7. Closed
SIG,SIG016,SIG016,Kupang,Bali & Nusa Tenggara,22/03/2025,TO,507195,1,1,763477,PD Waskita Hartati,Aging Hold,CYOXGFMR0192904,1,757732,01/04/2025,SIG016-484529,B 4545 XY,Vivi Marbun,4,PT Padmasari Megantara (Persero) Tbk,Tangerang,"-10.1772, 123.607","-6.1702, 106.6415",1934.982636,"-3.539653, 109.085995",SIG018,Mataram,398.601777,1536.380859,Mitra,EMP100003,Shipped,6. Shipped
SGI,SGI017,SGI017,Pekanbaru,Sumatra,08/04/2025,TO,507196,1,1,475010,Perum Anggriawan (Persero) Tbk,Aging Hold,CYOXGFMR0874527,59,202382,14/04/2025,SGI017-422417,B 1277 XY,Elvina Uyainah,,,,"0.5071, 101.4478","-3.710598, 117.621939",1855.366776,"-2.74538, 107.491861",SGI009,Surabaya,1129.531338,725.835438,Daliono,EMP100011,Shipped,6. Shipped
